611,55.941387,12.382222,"Gronholt Hillerod"
612,56.297458,9.124628,Karup
613,57.277228,11.000083,Laeso
614,54.699344,11.440117,"Lolland Falster Maribo"
615,55.476664,10.330933,Odense
616,54.870306,9.279014,"Krusa Padborg"
617,55.585567,12.131428,Roskilde
618,55.063267,14.759558,"Bornholm Ronne"
619,54.964367,9.791731,Sonderborg
621,55.225553,9.263931,Skrydstrup
622,56.550208,9.172983,Skive
623,57.0688,8.705225,Thisted
624,55.436283,9.330925,"Kolding Vamdrup"
625,62.063628,-7.277219,Vagar
626,56.846944,9.458611,Aars
627,55.990122,8.353906,Stauning
628,57.092789,9.849164,Aalborg
629,49.626575,6.211517,Luxembourg
630,62.560372,6.110164,Vigra
631,69.2925,16.144167,Andenes
632,69.976111,23.371667,Alta
633,60.63885,6.501497,Bomoen
634,65.461111,12.2175,Bronnoy
635,67.269167,14.365278,Bodo
636,60.293386,5.218142,Flesland
637,70.600278,29.6925,Batsfjord
638,58.204214,8.085369,Kjevik
639,60.416667,8.512778,Dagali
640,69.055758,18.540356,Bardufoss
641,68.4913,16.678108,Evenes
642,61.015556,9.288056,Leirin
643,61.583611,5.024722,Floro
644,60.193917,11.100361,Gardermoen
645,59.345267,5.208364,Karmoy
646,70.486675,22.139744,Hasvik
647,63.111781,7.824522,Kvernberget
648,59.969336,11.036089,Kjeller
649,69.725781,29.891295,Hoybuktmoen
650,58.099486,6.62605,Lista
651,62.744722,7.2625,Aro
652,65.783997,13.214914,Kjaerstad
653,70.068814,24.973489,Banak
654,59.565683,9.212222,Notodden
655,63.698908,9.604003,Orland
656,62.578411,11.342347,Roros
657,59.378933,10.785389,Moss
658,78.246111,15.465556,Longyear
659,59.185,9.566944,Geiteryggen
660,59.791925,5.34085,Sorstokken
662,65.956828,12.468944,Stokka
663,69.683333,18.918919,Langnes
664,59.186703,10.258628,Torp
665,63.457556,10.92425,Vaernes
666,58.876778,5.637856,Sola
667,52.268494,20.911047,Babice
668,54.377569,18.466222,"Lech Walesa"
669,50.077731,19.784836,Balice
670,50.238147,19.034181,Muchowiec
671,50.474253,19.080019,Pyrzowice
